PLOT,BL_INFECTION,LOCATION,YEAR,ORIGINAL_DATASET,NAME,TIMESTAMP,NDRE_SUM,NDRE_MEAN,NDRE_STD,NDRE_MIN,NDRE_MAX,NDRE_VAR,NDRE_MEDIAN,NDRE_95PERCENTILE,NDVI_SUM,NDVI_MEAN,NDVI_STD,NDVI_MIN,NDVI_MAX,NDVI_VAR,NDVI_MEDIAN,NDVI_95PERCENTILE,GNDVI_SUM,GNDVI_MEAN,GNDVI_STD,GNDVI_MIN,GNDVI_MAX,GNDVI_VAR,GNDVI_MEDIAN,GNDVI_95PERCENTILE,BNDVI_SUM,BNDVI_MEAN,BNDVI_STD,BNDVI_MIN,BNDVI_MAX,BNDVI_VAR,BNDVI_MEDIAN,BNDVI_95PERCENTILE,NDREI_SUM,NDREI_MEAN,NDREI_STD,NDREI_MIN,NDREI_MAX,NDREI_VAR,NDREI_MEDIAN,NDREI_95PERCENTILE,NPCI_SUM,NPCI_MEAN,NPCI_STD,NPCI_MIN,NPCI_MAX,NPCI_VAR,NPCI_MEDIAN,NPCI_95PERCENTILE,GRVI_SUM,GRVI_MEAN,GRVI_STD,GRVI_MIN,GRVI_MAX,GRVI_VAR,GRVI_MEDIAN,GRVI_95PERCENTILE,NGBDI_SUM,NGBDI_MEAN,NGBDI_STD,NGBDI_MIN,NGBDI_MAX,NGBDI_VAR,NGBDI_MEDIAN,NGBDI_95PERCENTILE,TH_SUM,TH_MEAN,TH_STD,TH_MIN,TH_MAX,TH_VAR,TH_MEDIAN,TH_95PERCENTILE,CH_SUM,CH_MEAN,CH_STD,CH_MIN,CH_MAX,CH_VAR,CH_MEDIAN,CH_95PERCENTILE,CV_SUM,CV_MEAN,CV_STD,CV_MIN,CV_MAX,CV_VAR,CV_MEDIAN,CV_95PERCENTILE,CC_%,CC_MT2,CC_STD,CC_MIN,CC_MAX,CC_VAR,CC_MEDIAN,CC_95PERCENTILE
12,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-05-27,13138.411,0.3950327,0.07876225,0.029454546,0.61189306,0.006203492,0.40538377,0.5051861,29294.994,0.880818,0.054606654,0.64916223,0.9715946,0.002981887,0.89543533,0.9392136,22377.031,0.6728082,0.064622834,0.3949393,0.87579334,0.004176111,0.67584926,0.77273256,29165.305,0.8769153,0.038157895,0.68251926,0.9597678,0.001456025,0.8838593,0.92517537,25137.977,0.7558221,0.06269313,0.4720023,0.8963977,0.003930428,0.768424,0.8338226,24698.375,0.74260783,0.04176819,0.52904886,0.8717215,0.001744582,0.7458506,0.80598956,17570.014,0.5282802,0.0992154,0.06124161,0.7332215,0.009843697,0.556948,0.64004254,16788.986,0.5047946,0.05469822,0.17052214,0.6792041,0.002991895,0.51250374,0.57992244,978261.94,29.413443,0.56707025,28.350006,32.679993,0.3215687,29.350006,30.290009,10997806.0,330.63022,0.045797884,330.2979,330.7831,0.002097446,330.63574,330.68356,1396.0441,0.04196446,5.81e-06,0.041922282,0.041983865,3.38e-11,0.04196516,0.04197123,84.868614,4.220048,0,0.000126923,0.000126923,0,0.000126923,0.000126923
12,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-07,18602.934,0.5435654,0.069720015,0.16048485,0.7221399,0.004860881,0.5525576,0.6363786,31695.762,0.9261238,0.03972759,0.6255319,0.9756416,0.001578282,0.9349183,0.9580032,26601.639,0.7772813,0.056350373,0.4385595,0.9193563,0.003175365,0.7824811,0.85398114,31509.654,0.9206909,0.02793422,0.683362,0.9702456,0.000780321,0.9253669,0.9504909,26720.871,0.7807654,0.0514215,0.37088874,0.88220066,0.002644171,0.7902228,0.83239037,26017.908,0.76022184,0.037164338,0.49541986,0.8779541,0.001381188,0.7631308,0.8136131,18710.176,0.54669714,0.07475713,0.008951407,0.7067519,0.005588628,0.56485355,0.6216216,17432.883,0.5093781,0.043338176,0.2482663,0.66819304,0.001878198,0.5138971,0.57138157,897548.4,26.225939,0.3671474,25.529999,29.029999,0.1347972,26.149994,26.880005,11324881.0,330.8149,0.07469483,330.2993,330.92963,0.005579318,330.8295,330.88644,1428.5923,0.041734867,9.42e-06,0.041669816,0.04174934,8.88e-11,0.041736707,0.041743893,86.82995,4.317407,0,0.000126158,0.000126158,0,0.000126158,0.000126158
12,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-07,18375.273,0.53669,0.07313606,0.15252778,0.71749043,0.005348883,0.5473749,0.63383085,31643.94,0.92423457,0.04145825,0.62229705,0.97965205,0.001718786,0.9337642,0.9578837,26509.635,0.77427536,0.05926294,0.42644787,0.9234078,0.003512096,0.78049386,0.8548219,31484.527,0.9195822,0.029501535,0.68923104,0.9734857,0.000870341,0.924688,0.9513916,26702.646,0.7799096,0.05302498,0.38790968,0.90034825,0.002811649,0.7898387,0.8345982,26077.379,0.76164967,0.039675828,0.5248101,0.88462466,0.001574171,0.76485825,0.8194422,18595.467,0.5431242,0.079956844,0.009235141,0.73710245,0.006393096,0.56302524,0.62542486,17461.922,0.51001316,0.048764974,0.21221864,0.69299936,0.002378023,0.5150805,0.57945776,958392.75,27.992075,0.42386535,27.059998,31.24002,0.17966184,27.959991,28.5,11329614.0,330.8176,0.07334996,330.29596,330.9194,0.005380217,330.8324,330.89124,1429.0538,0.0417277,9.25e-06,0.0416619,0.041740537,8.56e-11,0.041729562,0.041736983,86.84803,4.3188434,0,0.000126135,0.000126135,0,0.000126135,0.000126135
12,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-07,19070.064,0.56064117,0.07005685,0.2008877,0.7375682,0.004907962,0.5705928,0.6504734,31546.705,0.9274319,0.04053114,0.6254737,0.9770005,0.001642773,0.93677074,0.95798665,26796.443,0.7877824,0.05568567,0.4479617,0.9132172,0.003100894,0.7947573,0.858594,31288.318,0.9198379,0.029290326,0.68824714,0.96723384,0.000857923,0.9253994,0.94848835,26370.623,0.7752693,0.05225523,0.37115073,0.88080496,0.002730609,0.7853552,0.8262349,25434.615,0.74774736,0.03517716,0.4937536,0.86715865,0.001237433,0.751026,0.796531,18205.697,0.53522664,0.072428964,0.07443182,0.6870293,0.005245955,0.55256516,0.6094107,16500.562,0.48509675,0.040095042,0.23016906,0.62179834,0.001607612,0.48942307,0.54142046,886990.3,26.076372,0.30436614,25.540009,28.179993,0.09263874,26.059998,26.5,11256166.0,330.83215,0.084685475,330.2885,330.9584,0.007171629,330.85086,330.90988,1434.9431,0.042177487,1.08e-05,0.04210818,0.042193584,1.17e-10,0.04217987,0.042187396,87.207886,4.336708,0,0.000127489,0.000127489,0,0.000127489,0.000127489
12,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-07,18954.842,0.55048597,0.07529108,0.15663338,0.7287326,0.005668747,0.5615411,0.64784664,31872.385,0.92563874,0.041104537,0.62859386,0.9750983,0.001689583,0.93533427,0.95829445,26933.713,0.7822066,0.05881572,0.4420897,0.91241056,0.003459289,0.78932416,0.85869706,31544.475,0.9161136,0.03131247,0.68787384,0.967624,0.000980471,0.9222759,0.94804186,26733.064,0.7763775,0.05147516,0.41061842,0.88352275,0.002649692,0.78636765,0.8294713,25614.654,0.7438988,0.039783154,0.50377834,0.86973685,0.001582699,0.74834436,0.79902935,18474.021,0.5365212,0.07539559,0.054003723,0.6822961,0.005684496,0.55464596,0.6158403,16475.342,0.47847483,0.046656284,0.22666667,0.62410784,0.002176809,0.48347107,0.5454652,905370.25,26.29331,0.47291777,25.279999,29.600006,0.22365123,26.300018,26.910004,11394334.0,330.82516,0.07203913,330.30576,330.95218,0.005189636,330.8391,330.90195,1434.892,0.041679826,9.08e-06,0.041614387,0.04169583,8.24e-11,0.041681584,0.0416895,87.20593,4.336402,0,0.000125987,0.000125987,0,0.000125987,0.000125987
12,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-07,17564.135,0.52088076,0.072464846,0.14640199,0.69534725,0.005251154,0.53108186,0.6149435,31063.6,0.92122686,0.04144977,0.61475056,0.97254336,0.001718083,0.9308902,0.95377016,25769.639,0.7642242,0.058658257,0.42471004,0.9048149,0.003440791,0.77133155,0.8417745,30599.576,0.9074626,0.031632125,0.665437,0.9627011,0.001000591,0.91330135,0.9401741,26297.73,0.7798867,0.049029518,0.4055686,0.8710925,0.002403894,0.7900035,0.82770216,24908.105,0.7386747,0.036036465,0.48906562,0.86744183,0.001298627,0.7416383,0.79023826,18399.783,0.5456646,0.07062602,0.0403466,0.67313385,0.004988035,0.5640285,0.6158668,15927.964,0.47235858,0.041392602,0.26013848,0.6384083,0.001713347,0.47619048,0.5323011,910580.44,27.003967,0.37267956,26.420013,30.070007,0.13889006,26.959991,27.619995,11158550.0,330.83228,0.08360156,330.2981,330.96487,0.00698922,330.84973,330.91376,1434.0686,0.04253527,1.07e-05,0.042466592,0.042552322,1.16e-10,0.042537518,0.04254575,87.183685,4.33529,0,0.000128571,0.000128571,0,0.000128571,0.000128571
12,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-17,21670.482,0.6126301,0.075527094,0.18377188,0.76963425,0.005704342,0.6233157,0.70644647,33220.18,0.939142,0.031852677,0.7035893,0.9770254,0.001014593,0.94575363,0.96349114,28711.994,0.81168437,0.057449963,0.48584372,0.9227743,0.003300498,0.8203078,0.8800633,32719.47,0.92498034,0.026497653,0.7430661,0.9705471,0.000702126,0.93001777,0.9517602,27534.238,0.77840173,0.038804293,0.46410608,0.86795145,0.001505773,0.78492755,0.8193206,25681.975,0.72603214,0.034904562,0.547075,0.8395237,0.001218328,0.72918755,0.77760124,19363.488,0.5474095,0.051170778,0.1712292,0.680877,0.002618449,0.55620724,0.60744506,16145.116,0.45642442,0.041610543,0.22012578,0.57908326,0.001731437,0.45874935,0.5205206,977574.3,27.636127,0.6407679,26.709991,32.0,0.41058347,27.51001,28.640015,11707469.0,330.9537,0.092683926,330.30264,331.088,0.008590311,330.97736,331.0344,1481.8892,0.041899078,1.17e-05,0.04181665,0.04191608,1.38e-10,0.041902073,0.041909292,90.07792,4.479132,0,0.000126601,0.000126601,0,0.000126601,0.000126601
12,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-17,21149.943,0.600629,0.078574345,0.17367592,0.79409367,0.006173928,0.6111732,0.7040322,32847.453,0.9328149,0.033911403,0.6893101,0.98879594,0.001149983,0.9391508,0.96589804,28433.646,0.8074724,0.062058095,0.45730168,0.9518743,0.003851207,0.8152137,0.88922143,32328.531,0.91808605,0.031120162,0.7298475,0.9810131,0.000968465,0.92296493,0.9567265,26967.137,0.7658272,0.04930002,0.4653436,0.91051716,0.002430492,0.7716418,0.8333333,25171.553,0.7148341,0.05515615,0.44569048,0.88389206,0.003042201,0.7199417,0.7970487,18301.06,0.5197226,0.060654756,0.12689295,0.69391304,0.003678999,0.52736574,0.6022167,15222.81,0.43230554,0.06157023,0.16232465,0.63084114,0.003790893,0.43609023,0.5260652,1044071.5,29.650135,0.5607977,28.619995,34.110016,0.31449407,29.670013,30.309998,11653240.0,330.8825,0.11910339,330.29623,331.0258,0.014185617,330.91318,330.97662,1472.6187,0.04181116,1.51e-05,0.041737076,0.041829266,2.27e-10,0.041815035,0.041823052,89.49299,4.44958,0,0.000126363,0.000126363,0,0.000126363,0.000126363
12,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-17,24020.803,0.6865449,0.06761453,0.2824499,0.83593005,0.004571726,0.69712037,0.7711618,33264.77,0.9507493,0.027775737,0.739541,0.988742,0.000771492,0.95587337,0.97612023,30025.125,0.85815537,0.049365655,0.55994254,0.9577061,0.002436968,0.86508965,0.9213224,32904.5,0.94045323,0.024441473,0.7796822,0.9857407,0.000597386,0.944577,0.97008544,27015.182,0.77212673,0.052269485,0.4168248,0.9071166,0.002732099,0.77842945,0.84119326,25317.002,0.72358894,0.0608934,0.4096481,0.89420253,0.003708006,0.72998035,0.81117773,18070.047,0.516466,0.06650382,0.0763123,0.7303371,0.004422758,0.5246061,0.6057426,15106.302,0.4317579,0.06733699,0.11198946,0.644058,0.004534271,0.43696272,0.5316665,1044866.9,29.863659,0.9274996,28.580017,36.899994,0.8602555,29.790009,31.350006,11578743.0,330.87665,0.099151894,330.28766,331.07153,0.009831098,330.89755,330.96457,1464.4598,0.041844077,1.25e-05,0.04176959,0.041868724,1.57e-10,0.04184672,0.041855194,88.94448,4.4229436,0,0.000126464,0.000126464,0,0.000126464,0.000126464
12,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-17,23032.674,0.62670755,0.09962148,0.05309059,0.84281063,0.009924439,0.6440934,0.7429633,35040.6,0.9534369,0.036244743,0.7314402,1.0,0.001313681,0.9614854,0.9875024,30600.025,0.8326074,0.075342596,0.45524228,0.9632606,0.005676507,0.84595895,0.923494,34453.47,0.93745697,0.04162613,0.6669776,0.993137,0.001732735,0.94717914,0.97791016,30535.697,0.83086365,0.06288557,0.4873706,1.0,0.003954595,0.83364606,0.923893,28364.482,0.7717832,0.06995406,0.43647927,0.9527163,0.00489357,0.7781851,0.87480116,22776.57,0.6197397,0.08594295,0.18777293,1.0,0.007386191,0.617038,0.76248485,18418.732,0.5011636,0.08311366,0.13935682,0.7977778,0.00690788,0.504,0.63441956,968667.06,26.35657,0.4129165,25.580017,29.360016,0.17050005,26.290009,26.99002,12163643.0,330.93826,0.10334567,330.29077,331.11032,0.010680327,330.96185,331.0335,1533.8115,0.041722555,1.3e-05,0.041640922,0.041744247,1.7e-10,0.041725527,0.04173456,93.17884,4.633639,0,0.000126074,0.000126074,0,0.000126074,0.000126074
12,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-5-2,2024-06-17,22814.277,0.6317516,0.08994082,0.103297904,0.807322,0.008089352,0.6469335,0.73943454,34318.797,0.95031613,0.032817267,0.7238454,1.0,0.001076973,0.956865,0.98210526,30059.15,0.83236265,0.068119645,0.43497935,0.95801944,0.004640286,0.84344035,0.9173893,33829.145,0.93675816,0.033424154,0.7205809,1.0,0.001117174,0.9436033,0.9726912,29327.182,0.8120925,0.056444824,0.4892144,1.0,0.003186018,0.8148148,0.8956491,27426.47,0.75946224,0.06084972,0.5013298,1.0,0.003702689,0.7643919,0.8475022,21191.795,0.5868174,0.0722185,0.043875687,1.0,0.005215512,0.58815366,0.6991298,17543.727,0.48579928,0.07160938,0.17142858,1.0,0.005127903,0.48723406,0.59905046,1027482.1,28.45175,0.28994378,27.679993,31.059998,0.08406739,28.440002,28.869995,11951950.0,330.93433,0.10674442,330.28378,331.0923,0.011394372,330.96066,331.03262,1512.6521,0.041895296,1.35e-05,0.041812938,0.041915294,1.83e-10,0.04189863,0.04190774,91.91337,4.5708365,0,0.000126597,0.000126597,0,0.000126597,0.000126597
13,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-05-27,9179.629,0.32039562,0.090618044,0.030873131,0.5855782,0.008211629,0.3280221,0.45832184,23440.57,0.818141,0.08066379,0.62177944,0.97146547,0.006506647,0.8372346,0.9189692,17386.025,0.6068192,0.073606946,0.3291211,0.84135145,0.005417983,0.60652566,0.72934425,23733.918,0.82838273,0.052828796,0.5973346,0.9459681,0.002790882,0.8373336,0.9019649,19768.203,0.68996453,0.08164803,0.40514922,0.899862,0.006666401,0.70297307,0.8018135,20031.213,0.6991479,0.045485567,0.40213814,0.8498024,0.002068937,0.7019168,0.77001536,12725.241,0.44414538,0.12152301,0.07717146,0.7123443,0.014767841,0.4661386,0.60677856,13043.407,0.45525217,0.060541745,0.19184808,0.6270442,0.003665303,0.4617284,0.5443158,795728.7,27.773087,0.74119186,25.980011,29.709991,0.5493654,27.869995,28.910004,9471452.0,330.56674,0.050512787,330.30432,330.6983,0.002551542,330.5702,330.63315,1207.4834,0.042147283,6.44e-06,0.042113822,0.042164057,4.15e-11,0.042147722,0.04215575,73.480225,3.6540873,0,0.0001275,0.0001275,0,0.0001275,0.0001275
13,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-05-27,8801.12,0.31829348,0.081388175,-0.00285831,0.56157494,0.006624036,0.32277498,0.44349307,22477.97,0.812918,0.08070996,0.6256235,0.9542328,0.006514097,0.83383036,0.9118937,16903.576,0.6113194,0.06854235,0.41395456,0.82860464,0.004698054,0.61289966,0.7218929,23048.178,0.8335398,0.04585851,0.68159586,0.9569664,0.002103003,0.840833,0.8982762,18821.496,0.68068135,0.08900028,0.42787004,0.8918169,0.007921049,0.69762063,0.8024354,19534.643,0.7064679,0.045821827,0.50428367,0.88122505,0.00209964,0.7071513,0.7800417,11750.221,0.42494863,0.119641766,0.03201302,0.7120329,0.014314152,0.4421922,0.5943215,12728.5205,0.4603255,0.053688604,0.18277067,0.65364236,0.002882466,0.45983455,0.5483446,892219.2,32.267254,1.2741507,28.99002,36.059998,1.6234599,32.28,34.350006,9138311.0,330.4569,0.079092726,330.29175,330.67184,0.00625566,330.4605,330.57922,1178.2059,0.04261834,1.02e-05,0.042597044,0.042646065,1.04e-10,0.04261881,0.04263412,71.71274,3.5664618,0,0.000128968,0.000128968,0,0.000128968,0.000128968
13,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-05-27,9639.302,0.34772483,0.084980495,0.037372593,0.61304283,0.007221684,0.3513474,0.47984955,22706.205,0.8190974,0.07945095,0.6383638,0.9687563,0.006312453,0.83696026,0.91963506,17388.143,0.6272547,0.0729184,0.42242354,0.8672023,0.005317093,0.62746555,0.74856186,23157.982,0.83539385,0.0486796,0.66333187,0.96179116,0.002369704,0.8420836,0.90560824,18681.14,0.6739004,0.09133662,0.38575053,0.8945918,0.008342379,0.6891922,0.8009286,19223.436,0.6934631,0.052228883,0.51067436,0.8844513,0.002727856,0.69362396,0.78022844,11636.928,0.4197882,0.121006675,0.059985887,0.71348315,0.014642616,0.43488264,0.59317,12357.681,0.4457865,0.054387517,0.213732,0.64627856,0.002958002,0.44573882,0.53522056,915940.6,33.04145,1.3170844,30.02002,37.70999,1.7347113,33.03,35.320007,9161618.0,330.47128,0.079419024,330.2967,330.70172,0.006307381,330.47894,330.58966,1161.9746,0.04191716,1.01e-05,0.041895013,0.04194639,1.01e-10,0.04191813,0.041932173,70.70138,3.5160956,0,0.000126841,0.000126841,0,0.000126841,0.000126841
13,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-05-27,9853.243,0.34000033,0.08897045,0.0521701,0.6010319,0.007915742,0.34592336,0.47632104,23868.186,0.82360977,0.07567931,0.63762563,0.9703468,0.005727358,0.84131014,0.919996,17501.385,0.60391337,0.07444898,0.35221192,0.86047333,0.005542651,0.60444665,0.7257472,24115.193,0.8321274,0.04973778,0.67167,0.95601827,0.002473847,0.83957756,0.90266526,19895.63,0.68653053,0.07781907,0.43586832,0.9019694,0.006055808,0.6985547,0.79541624,20095.12,0.693415,0.044011217,0.52553856,0.8443963,0.001936987,0.6959447,0.7620754,13315.715,0.4594802,0.11290494,0.09336713,0.70013386,0.012747526,0.48082244,0.60910624,13547.165,0.4674663,0.05437747,0.2432671,0.62032986,0.002956909,0.4753024,0.5451096,833440.0,28.75935,0.56386447,27.589996,30.929993,0.31794313,28.790009,29.720001,9580695.0,330.5935,0.04762178,330.29922,330.7571,0.002267834,330.5963,330.66025,1223.9894,0.042231705,6.08e-06,0.04219411,0.042252604,3.7e-11,0.042232063,0.04224023,74.47149,3.7029836,0,0.000127745,0.000127745,0,0.000127745,0.000127745
13,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-05-27,10105.006,0.34802958,0.08712165,0.047105473,0.60688484,0.007590182,0.35316208,0.4835436,24244.324,0.835005,0.07491274,0.6491029,0.9755603,0.005611918,0.8530057,0.9293438,18182.557,0.6262287,0.074430205,0.3345161,0.8808835,0.005539856,0.62660795,0.7499131,24550.055,0.84553397,0.047616694,0.6827905,0.959741,0.00226735,0.8526107,0.91393787,20372.111,0.7016363,0.08326974,0.43826455,0.9062423,0.006933849,0.7168714,0.81601,20669.719,0.71189344,0.047462787,0.48942858,0.8632946,0.002252716,0.7140361,0.7877064,13424.784,0.46236482,0.120119475,0.0729927,0.7522659,0.014428689,0.48500407,0.62067556,13796.641,0.4751723,0.056342766,0.2610261,0.65397924,0.003174507,0.48071218,0.5589752,878636.44,30.261171,0.75060016,27.950012,33.53,0.5634006,30.220001,31.540009,9598744.0,330.58475,0.055332076,330.2982,330.7647,0.003061639,330.58997,330.65802,1218.2991,0.04195869,7.02e-06,0.041922316,0.04198153,4.93e-11,0.04195935,0.041967988,74.08824,3.6842813,0,0.000126923,0.000126923,0,0.000126923,0.000126923
13,3.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-06-07,15671.605,0.48372132,0.08766396,0.14009017,0.69290364,0.007684971,0.4978662,0.60502666,28678.018,0.8851738,0.06531429,0.6254339,0.9701702,0.004265957,0.907588,0.9477547,23834.078,0.7356661,0.06772331,0.4163655,0.906741,0.004586447,0.7439734,0.8315444,28957.883,0.8938182,0.03955372,0.7109693,0.9684708,0.001564497,0.90347177,0.9397298,23373.953,0.7214626,0.081697345,0.31654134,0.86644864,0.006674456,0.7462218,0.80994385,23682.686,0.7309891,0.042400282,0.5401916,0.8662841,0.001797784,0.73585975,0.79195666,14879.386,0.45926788,0.122338906,-0.04255319,0.66256887,0.014966807,0.49844527,0.59105253,15266.319,0.4712121,0.05626915,0.18564005,0.62749803,0.003166217,0.48063463,0.5455492,851888.3,26.294243,0.4989707,25.51001,28.880005,0.24897173,26.190002,27.369995,10716982.0,330.74564,0.06771061,330.3312,330.89774,0.004584726,330.75684,330.8248,1352.1482,0.041726127,8.54e-06,0.041673843,0.041745316,7.3e-11,0.04172754,0.041736115,82.18947,4.0866704,0,0.000126158,0.000126158,0,0.000126158,0.000126158
13,3.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-06-07,15325.642,0.47550827,0.090326056,0.12864341,0.700868,0.008158796,0.4889843,0.6011773,28382.205,0.88062,0.06775014,0.62166196,0.96966743,0.004590081,0.9035752,0.9471704,23563.041,0.7310926,0.069205455,0.4049764,0.9144802,0.004789395,0.7385558,0.8317944,28722.867,0.8911824,0.041046906,0.70177877,0.9692521,0.001684849,0.900928,0.9395357,23103.809,0.7168397,0.084138095,0.32514942,0.8716826,0.007079219,0.74183834,0.8109553,23531.56,0.73011214,0.044787787,0.47577092,0.86785525,0.002005946,0.7349844,0.79470587,14534.665,0.4509667,0.12826823,-0.041611623,0.7098416,0.016452739,0.49139786,0.59439653,15126.32,0.4693244,0.059446856,0.19214241,0.622291,0.003533929,0.48,0.54734033,906957.3,28.140116,0.47854578,27.100006,31.059998,0.22900607,28.070007,29.170013,10661297.0,330.74533,0.07058804,330.3098,330.89108,0.004982671,330.75732,330.82513,1344.8214,0.04171858,8.9e-06,0.041663647,0.041736964,7.93e-11,0.041720092,0.041728646,81.75188,4.065109,0,0.000126135,0.000126135,0,0.000126135,0.000126135
13,3.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-06-07,16299.829,0.5030178,0.086098254,0.19414915,0.7324885,0.00741291,0.516332,0.6231296,28854.066,0.89044815,0.06300321,0.625,0.9709398,0.003969405,0.9113009,0.9492674,24265.762,0.7488519,0.065439925,0.46412793,0.91044086,0.004282384,0.7576575,0.8411001,29009.021,0.89523077,0.039334103,0.70778596,0.96223307,0.001547172,0.9050408,0.9391518,23369.71,0.72119826,0.079997614,0.3491706,0.8622328,0.006399619,0.74530965,0.8055556,23409.904,0.7224392,0.040481098,0.491689,0.8267171,0.001638719,0.728238,0.777223,14771.595,0.45585644,0.11552295,-0.014836796,0.659132,0.013345553,0.4916576,0.5807978,14697.457,0.45356902,0.051122542,0.18766066,0.5873199,0.002613514,0.46232247,0.52017236,853888.7,26.351368,0.31458914,25.440002,28.080017,0.09896632,26.339996,26.920013,10719659.0,330.75757,0.08072588,330.30518,330.8962,0.006516667,330.7714,330.84604,1366.4009,0.04216798,1.03e-05,0.042110305,0.042185653,1.06e-10,0.042169742,0.042179257,83.08764,4.131603,0,0.000127489,0.000127489,0,0.000127489,0.000127489
13,3.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-06-07,15872.492,0.48853397,0.090981215,0.1562888,0.7349144,0.008277582,0.50200576,0.61634725,28751.746,0.8849426,0.06455073,0.6286544,0.971564,0.004166796,0.90672857,0.9475875,23987.408,0.73829985,0.06876292,0.44865367,0.910984,0.00472834,0.7470793,0.8360275,28827.416,0.88726956,0.041130908,0.6929183,0.9630927,0.001691752,0.89708626,0.935608,23316.084,0.7176389,0.07942765,0.37161213,0.8678862,0.006308753,0.7410114,0.80483955,23141.154,0.7122553,0.043294214,0.44937834,0.8421462,0.001874389,0.71704364,0.77493995,14719.408,0.4530431,0.11664324,-0.015721772,0.6632621,0.013605647,0.49057,0.5802287,14309.486,0.44042808,0.05419344,0.13858978,0.5933926,0.002936929,0.4466797,0.5177314,868974.2,26.746008,0.41952282,25.559998,29.350006,0.1759994,26.700012,27.470001,10748219.0,330.75687,0.07424513,330.3033,330.9207,0.005512341,330.76947,330.8449,1353.6289,0.04167122,9.35e-06,0.041614078,0.04169186,8.75e-11,0.041672807,0.041682314,82.28084,4.0918074,0,0.000125987,0.000125987,0,0.000125987,0.000125987
13,3.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-16-2,2024-06-07,14572.899,0.45835072,0.08987077,0.1292744,0.69681406,0.008076755,0.47008997,0.585718,27927.834,0.8783987,0.06594144,0.6141327,0.96707153,0.004348274,0.89986765,0.94282335,22861.9,0.71906847,0.07016558,0.40353274,0.90094537,0.004923209,0.7278759,0.81904286,27855.424,0.8761246,0.04374753,0.67949766,0.95655143,0.001913847,0.8864497,0.92715454,22933.145,0.72130555,0.076469496,0.38920668,0.8526048,0.005847585,0.7441985,0.8038532,22468.04,0.7066768,0.040843837,0.5123323,0.8305975,0.001668219,0.7119836,0.76346004,14653.74,0.46089476,0.11190746,0.027142856,0.65581393,0.01252328,0.4938497,0.58318084,13769.829,0.4330962,0.0518339,0.18035303,0.5721393,0.002686753,0.44148338,0.50258064,870914.75,27.392454,0.43077615,26.429993,29.800018,0.1855681,27.330017,28.230011,10517845.0,330.75604,0.07834192,330.3034,330.90164,0.006137456,330.77072,330.839,1351.7922,0.04252547,1.01e-05,0.042467277,0.042544194,1.01e-10,0.04252736,0.042536136,82.1928,4.087325,0,0.000128571,0.000128571,0,0.000128571,0.000128571
